timestamp,hour,dam_lmp,rtm_lmp,date,note
2026-02-06 14:00:00,14,38.23,34.66,2026-02-06,[PROXY DATA]
2026-02-06 15:00:00,15,34.28,36.07,2026-02-06,[PROXY DATA]
2026-02-06 16:00:00,16,86.12,98.21,2026-02-06,[PROXY DATA]
2026-02-06 17:00:00,17,100.16,107.14,2026-02-06,[PROXY DATA]
2026-02-06 18:00:00,18,64.69,62.89,2026-02-06,[PROXY DATA]
2026-02-06 19:00:00,19,54.15,47.85,2026-02-06,[PROXY DATA]
2026-02-06 20:00:00,20,40.13,36.42,2026-02-06,[PROXY DATA]
2026-02-06 21:00:00,21,35.43,41.46,2026-02-06,[PROXY DATA]
2026-02-06 22:00:00,22,23.8,22.07,2026-02-06,[PROXY DATA]
2026-02-06 23:00:00,23,20.44,19.14,2026-02-06,[PROXY DATA]
2026-02-07 00:00:00,0,30.09,29.13,2026-02-07,[PROXY DATA]
2026-02-07 01:00:00,1,33.83,38.69,2026-02-07,[PROXY DATA]
2026-02-07 02:00:00,2,26.28,34.51,2026-02-07,[PROXY DATA]
2026-02-07 03:00:00,3,15.31,18.8,2026-02-07,[PROXY DATA]
2026-02-07 04:00:00,4,29.02,28.52,2026-02-07,[PROXY DATA]
2026-02-07 05:00:00,5,-14.42,-14.23,2026-02-07,[PROXY DATA]
2026-02-07 06:00:00,6,38.11,30.84,2026-02-07,[PROXY DATA]
2026-02-07 07:00:00,7,6.48,6.42,2026-02-07,[PROXY DATA]
2026-02-07 08:00:00,8,26.05,28.88,2026-02-07,[PROXY DATA]
2026-02-07 09:00:00,9,20.0,19.01,2026-02-07,[PROXY DATA]
2026-02-07 10:00:00,10,8.78,7.71,2026-02-07,[PROXY DATA]
2026-02-07 11:00:00,11,38.25,43.15,2026-02-07,[PROXY DATA]
2026-02-07 12:00:00,12,18.71,17.71,2026-02-07,[PROXY DATA]
2026-02-07 13:00:00,13,28.48,28.09,2026-02-07,[PROXY DATA]
2026-02-07 14:00:00,14,23.76,24.03,2026-02-07,[PROXY DATA]
2026-02-07 15:00:00,15,48.28,42.51,2026-02-07,[PROXY DATA]
2026-02-07 16:00:00,16,55.64,64.81,2026-02-07,[PROXY DATA]
2026-02-07 17:00:00,17,51.48,38.51,2026-02-07,[PROXY DATA]
2026-02-07 18:00:00,18,69.72,78.38,2026-02-07,[PROXY DATA]
2026-02-07 19:00:00,19,33.59,37.15,2026-02-07,[PROXY DATA]
2026-02-07 20:00:00,20,8.68,6.37,2026-02-07,[PROXY DATA]
2026-02-07 21:00:00,21,20.7,26.06,2026-02-07,[PROXY DATA]
2026-02-07 22:00:00,22,42.33,44.09,2026-02-07,[PROXY DATA]
2026-02-07 23:00:00,23,33.0,30.32,2026-02-07,[PROXY DATA]
2026-02-08 00:00:00,0,26.22,27.88,2026-02-08,[PROXY DATA]
2026-02-08 01:00:00,1,15.57,16.9,2026-02-08,[PROXY DATA]
2026-02-08 02:00:00,2,15.9,8.04,2026-02-08,[PROXY DATA]
2026-02-08 03:00:00,3,44.68,40.58,2026-02-08,[PROXY DATA]
2026-02-08 04:00:00,4,24.34,19.27,2026-02-08,[PROXY DATA]
2026-02-08 05:00:00,5,24.92,24.25,2026-02-08,[PROXY DATA]
2026-02-08 06:00:00,6,36.68,31.02,2026-02-08,[PROXY DATA]
2026-02-08 07:00:00,7,30.23,21.75,2026-02-08,[PROXY DATA]
2026-02-08 08:00:00,8,27.29,29.82,2026-02-08,[PROXY DATA]
2026-02-08 09:00:00,9,31.08,33.49,2026-02-08,[PROXY DATA]
2026-02-08 10:00:00,10,23.46,24.54,2026-02-08,[PROXY DATA]
2026-02-08 11:00:00,11,23.87,21.23,2026-02-08,[PROXY DATA]
2026-02-08 12:00:00,12,33.05,35.61,2026-02-08,[PROXY DATA]
2026-02-08 13:00:00,13,24.94,21.34,2026-02-08,[PROXY DATA]
2026-02-08 14:00:00,14,33.11,36.11,2026-02-08,[PROXY DATA]
2026-02-08 15:00:00,15,41.59,53.23,2026-02-08,[PROXY DATA]
2026-02-08 16:00:00,16,55.66,58.85,2026-02-08,[PROXY DATA]
2026-02-08 17:00:00,17,42.9,51.13,2026-02-08,[PROXY DATA]
2026-02-08 18:00:00,18,68.76,62.97,2026-02-08,[PROXY DATA]
2026-02-08 19:00:00,19,43.68,48.28,2026-02-08,[PROXY DATA]
2026-02-08 20:00:00,20,39.34,30.84,2026-02-08,[PROXY DATA]
2026-02-08 21:00:00,21,-8.92,-10.46,2026-02-08,[PROXY DATA]
2026-02-08 22:00:00,22,49.38,48.37,2026-02-08,[PROXY DATA]
2026-02-08 23:00:00,23,21.12,20.58,2026-02-08,[PROXY DATA]
2026-02-09 00:00:00,0,51.3,51.84,2026-02-09,[PROXY DATA]
2026-02-09 01:00:00,1,12.22,12.98,2026-02-09,[PROXY DATA]
2026-02-09 02:00:00,2,32.05,28.41,2026-02-09,[PROXY DATA]
2026-02-09 03:00:00,3,12.06,12.86,2026-02-09,[PROXY DATA]
2026-02-09 04:00:00,4,17.21,17.78,2026-02-09,[PROXY DATA]
2026-02-09 05:00:00,5,47.67,33.38,2026-02-09,[PROXY DATA]
2026-02-09 06:00:00,6,28.11,30.47,2026-02-09,[PROXY DATA]
2026-02-09 07:00:00,7,36.81,32.03,2026-02-09,[PROXY DATA]
2026-02-09 08:00:00,8,48.44,48.28,2026-02-09,[PROXY DATA]
2026-02-09 09:00:00,9,47.75,56.54,2026-02-09,[PROXY DATA]
2026-02-09 10:00:00,10,32.21,32.39,2026-02-09,[PROXY DATA]
2026-02-09 11:00:00,11,34.78,32.57,2026-02-09,[PROXY DATA]
2026-02-09 12:00:00,12,59.24,60.76,2026-02-09,[PROXY DATA]
2026-02-09 13:00:00,13,29.71,28.62,2026-02-09,[PROXY DATA]
2026-02-09 14:00:00,14,32.81,36.85,2026-02-09,[PROXY DATA]
2026-02-09 15:00:00,15,65.81,69.94,2026-02-09,[PROXY DATA]
2026-02-09 16:00:00,16,81.67,91.26,2026-02-09,[PROXY DATA]
2026-02-09 17:00:00,17,97.84,96.4,2026-02-09,[PROXY DATA]
2026-02-09 18:00:00,18,79.86,70.11,2026-02-09,[PROXY DATA]
2026-02-09 19:00:00,19,35.68,31.67,2026-02-09,[PROXY DATA]
2026-02-09 20:00:00,20,53.8,54.35,2026-02-09,[PROXY DATA]
2026-02-09 21:00:00,21,18.54,20.1,2026-02-09,[PROXY DATA]
2026-02-09 22:00:00,22,34.03,30.35,2026-02-09,[PROXY DATA]
2026-02-09 23:00:00,23,19.45,17.87,2026-02-09,[PROXY DATA]
2026-02-10 00:00:00,0,37.23,37.6,2026-02-10,[PROXY DATA]
2026-02-10 01:00:00,1,28.65,24.42,2026-02-10,[PROXY DATA]
2026-02-10 02:00:00,2,28.56,31.42,2026-02-10,[PROXY DATA]
2026-02-10 03:00:00,3,29.76,35.2,2026-02-10,[PROXY DATA]
2026-02-10 04:00:00,4,44.06,49.93,2026-02-10,[PROXY DATA]
2026-02-10 05:00:00,5,30.14,50.13,2026-02-10,[PROXY DATA]
2026-02-10 06:00:00,6,27.47,22.52,2026-02-10,[PROXY DATA]
2026-02-10 07:00:00,7,45.77,49.29,2026-02-10,[PROXY DATA]
2026-02-10 08:00:00,8,52.27,33.16,2026-02-10,[PROXY DATA]
2026-02-10 09:00:00,9,27.07,14.32,2026-02-10,[PROXY DATA]
2026-02-10 10:00:00,10,37.57,49.91,2026-02-10,[PROXY DATA]
2026-02-10 11:00:00,11,38.81,39.62,2026-02-10,[PROXY DATA]
2026-02-10 12:00:00,12,26.83,33.28,2026-02-10,[PROXY DATA]
2026-02-10 13:00:00,13,46.91,51.22,2026-02-10,[PROXY DATA]
2026-02-10 14:00:00,14,28.6,31.21,2026-02-10,[PROXY DATA]
2026-02-10 15:00:00,15,54.71,61.86,2026-02-10,[PROXY DATA]
2026-02-10 16:00:00,16,66.32,49.62,2026-02-10,[PROXY DATA]
2026-02-10 17:00:00,17,83.79,68.71,2026-02-10,[PROXY DATA]
2026-02-10 18:00:00,18,59.04,53.45,2026-02-10,[PROXY DATA]
2026-02-10 19:00:00,19,32.12,34.43,2026-02-10,[PROXY DATA]
2026-02-10 20:00:00,20,53.33,51.79,2026-02-10,[PROXY DATA]
2026-02-10 21:00:00,21,22.14,25.74,2026-02-10,[PROXY DATA]
2026-02-10 22:00:00,22,18.5,21.02,2026-02-10,[PROXY DATA]
2026-02-10 23:00:00,23,2.66,2.81,2026-02-10,[PROXY DATA]
2026-02-11 00:00:00,0,30.33,33.11,2026-02-11,[PROXY DATA]
2026-02-11 01:00:00,1,8.82,8.62,2026-02-11,[PROXY DATA]
2026-02-11 02:00:00,2,44.4,55.16,2026-02-11,[PROXY DATA]
2026-02-11 03:00:00,3,36.82,30.29,2026-02-11,[PROXY DATA]
2026-02-11 04:00:00,4,16.44,20.71,2026-02-11,[PROXY DATA]
2026-02-11 05:00:00,5,51.73,44.88,2026-02-11,[PROXY DATA]
2026-02-11 06:00:00,6,42.18,36.34,2026-02-11,[PROXY DATA]
2026-02-11 07:00:00,7,30.3,42.09,2026-02-11,[PROXY DATA]
2026-02-11 08:00:00,8,8.01,9.83,2026-02-11,[PROXY DATA]
2026-02-11 09:00:00,9,69.29,67.82,2026-02-11,[PROXY DATA]
2026-02-11 10:00:00,10,13.73,11.52,2026-02-11,[PROXY DATA]
2026-02-11 11:00:00,11,10.66,9.98,2026-02-11,[PROXY DATA]
2026-02-11 12:00:00,12,42.67,32.88,2026-02-11,[PROXY DATA]
2026-02-11 13:00:00,13,59.68,41.51,2026-02-11,[PROXY DATA]
2026-02-11 14:00:00,14,47.01,38.95,2026-02-11,[PROXY DATA]
2026-02-11 15:00:00,15,59.97,63.78,2026-02-11,[PROXY DATA]
2026-02-11 16:00:00,16,75.54,83.44,2026-02-11,[PROXY DATA]
2026-02-11 17:00:00,17,93.84,92.24,2026-02-11,[PROXY DATA]
2026-02-11 18:00:00,18,81.31,77.18,2026-02-11,[PROXY DATA]
2026-02-11 19:00:00,19,52.77,57.87,2026-02-11,[PROXY DATA]
2026-02-11 20:00:00,20,35.45,26.28,2026-02-11,[PROXY DATA]
2026-02-11 21:00:00,21,31.55,30.73,2026-02-11,[PROXY DATA]
2026-02-11 22:00:00,22,21.35,29.79,2026-02-11,[PROXY DATA]
2026-02-11 23:00:00,23,25.13,24.48,2026-02-11,[PROXY DATA]
2026-02-12 00:00:00,0,17.68,18.17,2026-02-12,[PROXY DATA]
2026-02-12 01:00:00,1,23.52,22.34,2026-02-12,[PROXY DATA]
2026-02-12 02:00:00,2,12.84,9.99,2026-02-12,[PROXY DATA]
2026-02-12 03:00:00,3,11.46,7.93,2026-02-12,[PROXY DATA]
2026-02-12 04:00:00,4,26.86,26.05,2026-02-12,[PROXY DATA]
2026-02-12 05:00:00,5,41.4,38.65,2026-02-12,[PROXY DATA]
2026-02-12 06:00:00,6,41.42,29.12,2026-02-12,[PROXY DATA]
2026-02-12 07:00:00,7,15.35,20.59,2026-02-12,[PROXY DATA]
2026-02-12 08:00:00,8,26.12,25.53,2026-02-12,[PROXY DATA]
2026-02-12 09:00:00,9,53.09,56.7,2026-02-12,[PROXY DATA]
2026-02-12 10:00:00,10,18.61,20.73,2026-02-12,[PROXY DATA]
2026-02-12 11:00:00,11,27.7,35.31,2026-02-12,[PROXY DATA]
2026-02-12 12:00:00,12,37.0,31.37,2026-02-12,[PROXY DATA]
2026-02-12 13:00:00,13,18.78,18.38,2026-02-12,[PROXY DATA]
2026-02-12 14:00:00,14,31.66,24.84,2026-02-12,[PROXY DATA]
2026-02-12 15:00:00,15,37.19,42.34,2026-02-12,[PROXY DATA]
2026-02-12 16:00:00,16,61.18,61.14,2026-02-12,[PROXY DATA]
2026-02-12 17:00:00,17,87.44,89.14,2026-02-12,[PROXY DATA]
2026-02-12 18:00:00,18,53.08,52.42,2026-02-12,[PROXY DATA]
2026-02-12 19:00:00,19,54.69,64.47,2026-02-12,[PROXY DATA]
2026-02-12 20:00:00,20,33.96,32.59,2026-02-12,[PROXY DATA]
2026-02-12 21:00:00,21,38.93,32.96,2026-02-12,[PROXY DATA]
2026-02-12 22:00:00,22,33.09,32.75,2026-02-12,[PROXY DATA]
2026-02-12 23:00:00,23,44.87,50.83,2026-02-12,[PROXY DATA]
2026-02-13 00:00:00,0,39.5,34.43,2026-02-13,[PROXY DATA]
2026-02-13 01:00:00,1,19.55,35.5,2026-02-13,[PROXY DATA]
2026-02-13 02:00:00,2,26.17,26.31,2026-02-13,[PROXY DATA]
2026-02-13 03:00:00,3,31.22,33.73,2026-02-13,[PROXY DATA]
2026-02-13 04:00:00,4,25.29,18.04,2026-02-13,[PROXY DATA]
2026-02-13 05:00:00,5,25.19,21.1,2026-02-13,[PROXY DATA]
2026-02-13 06:00:00,6,21.98,23.39,2026-02-13,[PROXY DATA]
2026-02-13 07:00:00,7,26.25,27.46,2026-02-13,[PROXY DATA]
2026-02-13 08:00:00,8,21.17,19.08,2026-02-13,[PROXY DATA]
2026-02-13 09:00:00,9,62.79,55.88,2026-02-13,[PROXY DATA]
2026-02-13 10:00:00,10,15.47,14.52,2026-02-13,[PROXY DATA]
2026-02-13 11:00:00,11,22.09,23.12,2026-02-13,[PROXY DATA]
2026-02-13 12:00:00,12,21.78,20.37,2026-02-13,[PROXY DATA]
2026-02-13 13:00:00,13,41.14,44.78,2026-02-13,[PROXY DATA]
2026-02-13 14:00:00,14,26.86,26.72,2026-02-13,[PROXY DATA]
2026-02-13 15:00:00,15,68.17,68.09,2026-02-13,[PROXY DATA]
2026-02-13 16:00:00,16,60.32,59.26,2026-02-13,[PROXY DATA]
2026-02-13 17:00:00,17,86.95,85.76,2026-02-13,[PROXY DATA]
2026-02-13 18:00:00,18,62.18,48.67,2026-02-13,[PROXY DATA]
2026-02-13 19:00:00,19,75.14,69.57,2026-02-13,[PROXY DATA]
2026-02-13 20:00:00,20,19.95,18.67,2026-02-13,[PROXY DATA]
2026-02-13 21:00:00,21,36.02,29.99,2026-02-13,[PROXY DATA]
2026-02-13 22:00:00,22,38.01,34.6,2026-02-13,[PROXY DATA]
2026-02-13 23:00:00,23,33.47,32.73,2026-02-13,[PROXY DATA]
2026-02-14 00:00:00,0,28.18,25.38,2026-02-14,[PROXY DATA]
2026-02-14 01:00:00,1,18.2,18.68,2026-02-14,[PROXY DATA]
2026-02-14 02:00:00,2,20.29,15.68,2026-02-14,[PROXY DATA]
2026-02-14 03:00:00,3,18.0,23.64,2026-02-14,[PROXY DATA]
2026-02-14 04:00:00,4,31.33,32.75,2026-02-14,[PROXY DATA]
2026-02-14 05:00:00,5,46.29,51.07,2026-02-14,[PROXY DATA]
2026-02-14 06:00:00,6,17.63,20.74,2026-02-14,[PROXY DATA]
2026-02-14 07:00:00,7,10.92,10.49,2026-02-14,[PROXY DATA]
2026-02-14 08:00:00,8,29.34,37.1,2026-02-14,[PROXY DATA]
2026-02-14 09:00:00,9,64.4,76.48,2026-02-14,[PROXY DATA]
2026-02-14 10:00:00,10,14.68,14.57,2026-02-14,[PROXY DATA]
2026-02-14 11:00:00,11,43.99,47.43,2026-02-14,[PROXY DATA]
2026-02-14 12:00:00,12,44.45,8.95,2026-02-14,[PROXY DATA]
2026-02-14 13:00:00,13,17.68,19.29,2026-02-14,[PROXY DATA]
2026-02-14 14:00:00,14,31.15,25.08,2026-02-14,[PROXY DATA]
2026-02-14 15:00:00,15,62.1,50.35,2026-02-14,[PROXY DATA]
2026-02-14 16:00:00,16,50.17,53.74,2026-02-14,[PROXY DATA]
2026-02-14 17:00:00,17,64.44,59.94,2026-02-14,[PROXY DATA]
2026-02-14 18:00:00,18,50.78,51.05,2026-02-14,[PROXY DATA]
2026-02-14 19:00:00,19,27.34,26.24,2026-02-14,[PROXY DATA]
2026-02-14 20:00:00,20,19.57,18.82,2026-02-14,[PROXY DATA]
2026-02-14 21:00:00,21,11.15,13.23,2026-02-14,[PROXY DATA]
2026-02-14 22:00:00,22,24.73,27.39,2026-02-14,[PROXY DATA]
2026-02-14 23:00:00,23,13.56,11.32,2026-02-14,[PROXY DATA]
2026-02-15 00:00:00,0,33.21,28.48,2026-02-15,[PROXY DATA]
2026-02-15 01:00:00,1,1.09,1.27,2026-02-15,[PROXY DATA]
2026-02-15 02:00:00,2,23.73,25.49,2026-02-15,[PROXY DATA]
2026-02-15 03:00:00,3,29.76,29.54,2026-02-15,[PROXY DATA]
2026-02-15 04:00:00,4,-4.16,-4.13,2026-02-15,[PROXY DATA]
2026-02-15 05:00:00,5,24.25,17.73,2026-02-15,[PROXY DATA]
2026-02-15 06:00:00,6,39.05,30.42,2026-02-15,[PROXY DATA]
2026-02-15 07:00:00,7,12.84,13.39,2026-02-15,[PROXY DATA]
2026-02-15 08:00:00,8,50.47,57.12,2026-02-15,[PROXY DATA]
2026-02-15 09:00:00,9,38.47,38.93,2026-02-15,[PROXY DATA]
2026-02-15 10:00:00,10,15.86,23.7,2026-02-15,[PROXY DATA]
2026-02-15 11:00:00,11,23.65,23.27,2026-02-15,[PROXY DATA]
2026-02-15 12:00:00,12,31.02,35.54,2026-02-15,[PROXY DATA]
2026-02-15 13:00:00,13,25.23,25.35,2026-02-15,[PROXY DATA]
2026-02-15 14:00:00,14,30.79,14.83,2026-02-15,[PROXY DATA]
2026-02-15 15:00:00,15,31.51,27.55,2026-02-15,[PROXY DATA]
2026-02-15 16:00:00,16,56.75,50.53,2026-02-15,[PROXY DATA]
2026-02-15 17:00:00,17,49.92,55.78,2026-02-15,[PROXY DATA]
2026-02-15 18:00:00,18,56.43,36.91,2026-02-15,[PROXY DATA]
2026-02-15 19:00:00,19,28.67,30.62,2026-02-15,[PROXY DATA]
2026-02-15 20:00:00,20,18.53,17.56,2026-02-15,[PROXY DATA]
2026-02-15 21:00:00,21,40.67,34.23,2026-02-15,[PROXY DATA]
2026-02-15 22:00:00,22,37.42,38.91,2026-02-15,[PROXY DATA]
2026-02-15 23:00:00,23,30.11,29.26,2026-02-15,[PROXY DATA]
2026-02-16 00:00:00,0,24.89,26.27,2026-02-16,[PROXY DATA]
2026-02-16 01:00:00,1,20.9,22.37,2026-02-16,[PROXY DATA]
2026-02-16 02:00:00,2,39.26,57.53,2026-02-16,[PROXY DATA]
2026-02-16 03:00:00,3,26.4,33.63,2026-02-16,[PROXY DATA]
2026-02-16 04:00:00,4,52.53,52.2,2026-02-16,[PROXY DATA]
2026-02-16 05:00:00,5,29.42,36.18,2026-02-16,[PROXY DATA]
2026-02-16 06:00:00,6,32.7,25.57,2026-02-16,[PROXY DATA]
2026-02-16 07:00:00,7,30.49,30.42,2026-02-16,[PROXY DATA]
2026-02-16 08:00:00,8,39.6,41.13,2026-02-16,[PROXY DATA]
2026-02-16 09:00:00,9,39.97,50.82,2026-02-16,[PROXY DATA]
2026-02-16 10:00:00,10,38.9,37.01,2026-02-16,[PROXY DATA]
2026-02-16 11:00:00,11,41.88,38.16,2026-02-16,[PROXY DATA]
2026-02-16 12:00:00,12,20.97,23.06,2026-02-16,[PROXY DATA]
2026-02-16 13:00:00,13,14.43,15.88,2026-02-16,[PROXY DATA]
2026-02-16 14:00:00,14,8.37,8.6,2026-02-16,[PROXY DATA]
2026-02-16 15:00:00,15,59.3,66.18,2026-02-16,[PROXY DATA]
2026-02-16 16:00:00,16,55.16,60.71,2026-02-16,[PROXY DATA]
2026-02-16 17:00:00,17,57.77,60.02,2026-02-16,[PROXY DATA]
2026-02-16 18:00:00,18,76.86,72.41,2026-02-16,[PROXY DATA]
2026-02-16 19:00:00,19,79.32,77.97,2026-02-16,[PROXY DATA]
2026-02-16 20:00:00,20,34.13,35.97,2026-02-16,[PROXY DATA]
2026-02-16 21:00:00,21,42.36,49.19,2026-02-16,[PROXY DATA]
2026-02-16 22:00:00,22,31.38,31.53,2026-02-16,[PROXY DATA]
2026-02-16 23:00:00,23,27.31,32.69,2026-02-16,[PROXY DATA]
2026-02-17 00:00:00,0,49.03,49.54,2026-02-17,[PROXY DATA]
2026-02-17 01:00:00,1,21.22,19.11,2026-02-17,[PROXY DATA]
2026-02-17 02:00:00,2,27.91,39.34,2026-02-17,[PROXY DATA]
2026-02-17 03:00:00,3,28.56,32.57,2026-02-17,[PROXY DATA]
2026-02-17 04:00:00,4,16.68,20.37,2026-02-17,[PROXY DATA]
2026-02-17 05:00:00,5,36.6,26.33,2026-02-17,[PROXY DATA]
2026-02-17 06:00:00,6,28.3,34.26,2026-02-17,[PROXY DATA]
2026-02-17 07:00:00,7,25.13,26.5,2026-02-17,[PROXY DATA]
2026-02-17 08:00:00,8,44.44,47.26,2026-02-17,[PROXY DATA]
2026-02-17 09:00:00,9,31.02,29.07,2026-02-17,[PROXY DATA]
2026-02-17 10:00:00,10,30.74,32.82,2026-02-17,[PROXY DATA]
2026-02-17 11:00:00,11,30.29,18.8,2026-02-17,[PROXY DATA]
2026-02-17 12:00:00,12,43.43,48.97,2026-02-17,[PROXY DATA]
2026-02-17 13:00:00,13,36.1,43.73,2026-02-17,[PROXY DATA]
2026-02-17 14:00:00,14,30.1,30.74,2026-02-17,[PROXY DATA]
2026-02-17 15:00:00,15,63.01,56.97,2026-02-17,[PROXY DATA]
2026-02-17 16:00:00,16,85.08,91.93,2026-02-17,[PROXY DATA]
2026-02-17 17:00:00,17,90.29,86.97,2026-02-17,[PROXY DATA]
2026-02-17 18:00:00,18,72.32,109.51,2026-02-17,[PROXY DATA]
2026-02-17 19:00:00,19,33.66,22.4,2026-02-17,[PROXY DATA]
2026-02-17 20:00:00,20,21.42,24.89,2026-02-17,[PROXY DATA]
2026-02-17 21:00:00,21,28.64,19.32,2026-02-17,[PROXY DATA]
2026-02-17 22:00:00,22,23.09,22.0,2026-02-17,[PROXY DATA]
2026-02-17 23:00:00,23,26.26,25.0,2026-02-17,[PROXY DATA]
2026-02-18 00:00:00,0,38.68,39.95,2026-02-18,[PROXY DATA]
2026-02-18 01:00:00,1,31.06,31.82,2026-02-18,[PROXY DATA]
2026-02-18 02:00:00,2,1185.63,1290.66,2026-02-18,[PROXY DATA]
2026-02-18 03:00:00,3,30.54,30.77,2026-02-18,[PROXY DATA]
2026-02-18 04:00:00,4,25.47,20.28,2026-02-18,[PROXY DATA]
2026-02-18 05:00:00,5,0.99,1.39,2026-02-18,[PROXY DATA]
2026-02-18 06:00:00,6,19.13,20.54,2026-02-18,[PROXY DATA]
2026-02-18 07:00:00,7,32.47,33.19,2026-02-18,[PROXY DATA]
2026-02-18 08:00:00,8,23.48,25.2,2026-02-18,[PROXY DATA]
2026-02-18 09:00:00,9,49.0,44.13,2026-02-18,[PROXY DATA]
2026-02-18 10:00:00,10,48.77,56.27,2026-02-18,[PROXY DATA]
2026-02-18 11:00:00,11,45.03,48.52,2026-02-18,[PROXY DATA]
2026-02-18 12:00:00,12,27.84,22.34,2026-02-18,[PROXY DATA]
2026-02-18 13:00:00,13,48.29,47.51,2026-02-18,[PROXY DATA]
2026-02-18 14:00:00,14,32.18,38.63,2026-02-18,[PROXY DATA]
2026-02-18 15:00:00,15,49.15,42.93,2026-02-18,[PROXY DATA]
2026-02-18 16:00:00,16,61.04,82.82,2026-02-18,[PROXY DATA]
2026-02-18 17:00:00,17,79.97,86.35,2026-02-18,[PROXY DATA]
2026-02-18 18:00:00,18,67.54,84.19,2026-02-18,[PROXY DATA]
2026-02-18 19:00:00,19,51.44,43.09,2026-02-18,[PROXY DATA]
2026-02-18 20:00:00,20,36.13,31.26,2026-02-18,[PROXY DATA]
2026-02-18 21:00:00,21,32.34,32.18,2026-02-18,[PROXY DATA]
2026-02-18 22:00:00,22,35.64,41.24,2026-02-18,[PROXY DATA]
2026-02-18 23:00:00,23,42.79,28.91,2026-02-18,[PROXY DATA]
2026-02-19 00:00:00,0,49.39,51.19,2026-02-19,[PROXY DATA]
2026-02-19 01:00:00,1,6.88,6.88,2026-02-19,[PROXY DATA]
2026-02-19 02:00:00,2,-5.95,-6.43,2026-02-19,[PROXY DATA]
2026-02-19 03:00:00,3,35.91,33.25,2026-02-19,[PROXY DATA]
2026-02-19 04:00:00,4,8.3,6.96,2026-02-19,[PROXY DATA]
2026-02-19 05:00:00,5,22.0,27.26,2026-02-19,[PROXY DATA]
2026-02-19 06:00:00,6,16.36,15.01,2026-02-19,[PROXY DATA]
2026-02-19 07:00:00,7,12.58,15.22,2026-02-19,[PROXY DATA]
2026-02-19 08:00:00,8,44.5,36.22,2026-02-19,[PROXY DATA]
2026-02-19 09:00:00,9,50.91,56.01,2026-02-19,[PROXY DATA]
2026-02-19 10:00:00,10,23.48,13.17,2026-02-19,[PROXY DATA]
2026-02-19 11:00:00,11,-0.69,-0.76,2026-02-19,[PROXY DATA]
2026-02-19 12:00:00,12,23.85,27.78,2026-02-19,[PROXY DATA]
2026-02-19 13:00:00,13,35.1,39.11,2026-02-19,[PROXY DATA]
2026-02-19 14:00:00,14,12.65,12.2,2026-02-19,[PROXY DATA]
2026-02-19 15:00:00,15,55.4,61.02,2026-02-19,[PROXY DATA]
2026-02-19 16:00:00,16,68.22,67.81,2026-02-19,[PROXY DATA]
2026-02-19 17:00:00,17,90.55,82.41,2026-02-19,[PROXY DATA]
2026-02-19 18:00:00,18,73.63,60.05,2026-02-19,[PROXY DATA]
2026-02-19 19:00:00,19,37.72,35.78,2026-02-19,[PROXY DATA]
2026-02-19 20:00:00,20,48.56,35.43,2026-02-19,[PROXY DATA]
2026-02-19 21:00:00,21,30.4,36.6,2026-02-19,[PROXY DATA]
2026-02-19 22:00:00,22,30.07,16.88,2026-02-19,[PROXY DATA]
2026-02-19 23:00:00,23,17.3,17.32,2026-02-19,[PROXY DATA]
2026-02-20 00:00:00,0,32.68,30.1,2026-02-20,[PROXY DATA]
2026-02-20 01:00:00,1,14.08,13.68,2026-02-20,[PROXY DATA]
2026-02-20 02:00:00,2,22.62,21.14,2026-02-20,[PROXY DATA]
2026-02-20 03:00:00,3,45.24,55.27,2026-02-20,[PROXY DATA]
2026-02-20 04:00:00,4,8.24,6.3,2026-02-20,[PROXY DATA]
2026-02-20 05:00:00,5,5.34,4.49,2026-02-20,[PROXY DATA]
2026-02-20 06:00:00,6,48.05,68.0,2026-02-20,[PROXY DATA]
2026-02-20 07:00:00,7,31.69,32.08,2026-02-20,[PROXY DATA]
2026-02-20 08:00:00,8,29.97,30.64,2026-02-20,[PROXY DATA]
2026-02-20 09:00:00,9,54.28,58.91,2026-02-20,[PROXY DATA]
2026-02-20 10:00:00,10,23.13,26.84,2026-02-20,[PROXY DATA]
2026-02-20 11:00:00,11,52.31,69.03,2026-02-20,[PROXY DATA]
2026-02-20 12:00:00,12,38.54,33.38,2026-02-20,[PROXY DATA]
2026-02-20 13:00:00,13,24.55,33.21,2026-02-20,[PROXY DATA]
2026-02-20 14:00:00,14,56.29,79.3,2026-02-20,[PROXY DATA]
2026-02-20 15:00:00,15,45.93,45.6,2026-02-20,[PROXY DATA]
2026-02-20 16:00:00,16,77.31,93.96,2026-02-20,[PROXY DATA]
2026-02-20 17:00:00,17,87.19,76.82,2026-02-20,[PROXY DATA]
2026-02-20 18:00:00,18,87.82,73.53,2026-02-20,[PROXY DATA]
2026-02-20 19:00:00,19,68.14,66.96,2026-02-20,[PROXY DATA]
2026-02-20 20:00:00,20,34.58,40.36,2026-02-20,[PROXY DATA]
2026-02-20 21:00:00,21,23.26,23.38,2026-02-20,[PROXY DATA]
2026-02-20 22:00:00,22,35.92,36.1,2026-02-20,[PROXY DATA]
2026-02-20 23:00:00,23,20.37,17.03,2026-02-20,[PROXY DATA]
2026-02-21 00:00:00,0,54.56,51.57,2026-02-21,[PROXY DATA]
2026-02-21 01:00:00,1,21.4,23.06,2026-02-21,[PROXY DATA]
2026-02-21 02:00:00,2,15.38,19.19,2026-02-21,[PROXY DATA]
